Date,High,Low,Open,Close,Volume,Adj Close
2016-11-01,523.017333984375,518.782470703125,520.7141723632812,520.5655517578125,4718327.0,507.2377624511719
2016-11-02,516.52880859375,505.7064208984375,515.6124877929688,507.0685119628906,3248957.0,494.08624267578125
2016-11-03,512.516845703125,505.50830078125,507.1180419921875,507.1675720214844,3374427.0,494.1827697753906
2016-11-04,508.62872314453125,495.30499267578125,505.3349304199219,498.053955078125,5323812.0,485.302490234375
2016-11-07,503.5022888183594,494.83447265625,502.2392578125,495.8746032714844,4387036.0,483.1789245605469
2016-11-08,498.12823486328125,494.4629821777344,498.12823486328125,497.03857421875,6198899.0,484.3131103515625
2016-11-09,499.76275634765625,460.6336669921875,470.5397644042969,497.5834045410156,9986923.0,484.843994140625
2016-11-10,509.6440734863281,498.7721252441406,504.5176696777344,500.4561767578125,4506126.0,487.6431884765625
2016-11-11,503.97283935546875,492.8780212402344,494.2401123046875,496.1717834472656,6818812.0,483.4684753417969
2016-11-15,495.30499267578125,485.176025390625,493.5714416503906,488.07354736328125,6685965.0,475.57757568359375
2016-11-16,493.72003173828125,485.74560546875,492.8284912109375,488.6431579589844,7638174.0,476.13262939453125
2016-11-17,494.3887023925781,482.62518310546875,488.3707275390625,484.2844543457031,5827994.0,471.885498046875
2016-11-18,491.68927001953125,486.3895263671875,487.87542724609375,489.1136779785156,8382568.0,476.5910949707031
2016-11-21,492.11029052734375,486.98388671875,489.1384582519531,491.09490966796875,6106766.0,478.5216369628906
2016-11-22,499.16839599609375,491.9864501953125,494.1658020019531,496.023193359375,8143790.0,483.3236999511719
2016-11-23,500.5057067871094,495.0821228027344,497.7815246582031,499.76275634765625,6049298.0,486.9675598144531
2016-11-24,498.053955078125,486.48858642578125,498.053955078125,489.0393981933594,8728712.0,476.51873779296875
2016-11-25,493.2742614746094,487.553466796875,490.3519592285156,492.1845703125,4824964.0,479.5833740234375
2016-11-28,495.6021728515625,487.4296569824219,491.8378601074219,488.69268798828125,3836345.0,476.180908203125
2016-11-29,497.434814453125,489.3861083984375,489.8566589355469,494.1658020019531,4562055.0,481.51385498046875
2016-11-30,495.2802429199219,488.69268798828125,495.2802429199219,490.376708984375,12735595.0,477.8218078613281
2016-12-01,502.7345886230469,492.8284912109375,495.30499267578125,494.1905517578125,5827748.0,481.5379638671875
2016-12-02,497.7815246582031,491.2434997558594,493.2742614746094,492.70465087890625,5760178.0,480.09014892578125
2016-12-05,495.1564025878906,488.6183776855469,492.8284912109375,492.2588806152344,1840098.0,479.6557922363281
2016-12-06,498.54925537109375,492.63037109375,493.32379150390625,497.8805847167969,3104218.0,485.1335754394531
2016-12-07,499.0693359375,493.49713134765625,497.2862243652344,494.8840026855469,2275593.0,482.21368408203125
2016-12-08,506.1026611328125,497.4595947265625,497.8063049316406,505.2358703613281,4038380.0,492.300537109375
2016-12-09,511.0804748535156,505.35968017578125,506.20172119140625,509.6440734863281,3802370.0,496.5958557128906
2016-12-12,515.959228515625,505.4587707519531,505.4587707519531,508.7773132324219,4164504.0,495.7513122558594
2016-12-13,515.6124877929688,508.9506530761719,509.1735534667969,515.0181274414062,4783826.0,501.83233642578125
2016-12-14,527.2274169921875,514.2256469726562,515.0181274414062,524.775634765625,11140265.0,511.3399963378906
2016-12-15,528.78759765625,519.401611328125,521.2589721679688,521.5314331054688,8921708.0,508.1788330078125
2016-12-16,526.013916015625,521.0608520507812,521.0608520507812,523.6116943359375,6895825.0,510.2059020996094
2016-12-19,528.4656982421875,522.224853515625,522.5467529296875,526.2863159179688,6926943.0,512.81201171875
2016-12-20,525.5186157226562,521.6304931640625,522.398193359375,523.983154296875,5394088.0,510.56781005859375
2016-12-21,528.6390380859375,523.636474609375,525.0728149414062,526.633056640625,9399779.0,513.14990234375
2016-12-22,526.3358764648438,520.540771484375,524.03271484375,521.7295532226562,13334038.0,508.3719482421875
2016-12-23,529.456298828125,521.0608520507812,521.0608520507812,523.6859741210938,4737311.0,510.27825927734375
2016-12-26,527.9951171875,517.4203491210938,522.224853515625,518.8072509765625,7070994.0,505.5244140625
2016-12-27,528.5399780273438,518.5843505859375,519.00537109375,527.3512573242188,8049872.0,513.8496704101562
2016-12-28,529.7534790039062,518.6338500976562,528.9362182617188,519.9216918945312,4447617.0,506.6103515625
2016-12-29,529.3819580078125,519.8225708007812,520.0702514648438,527.7227172851562,4048426.0,514.211669921875
2016-12-30,537.4059448242188,526.5587768554688,527.4007568359375,536.1181640625,7251073.0,522.3921508789062
2017-01-02,539.8824462890625,531.1403198242188,536.91064453125,537.4554443359375,3275674.0,523.6952514648438
2017-01-03,543.349609375,535.4742431640625,539.8081665039062,539.5852661132812,2969384.0,525.7705078125
2017-01-04,541.3683471679688,527.1531372070312,541.31884765625,528.5647583007812,4796129.0,515.0321655273438
2017-01-05,534.8798828125,529.3572387695312,530.4716796875,533.6416015625,4030815.0,519.9790649414062
2017-01-06,537.4059448242188,531.5117797851562,532.056640625,532.4281005859375,3620853.0,518.7965698242188
2017-01-09,537.9012451171875,530.4716796875,533.4434814453125,533.7902221679688,2413173.0,520.123779296875
2017-01-10,542.061767578125,534.9293823242188,534.9293823242188,539.8081665039062,5237984.0,525.9876098632812
