Date,High,Low,Open,Close,Volume,Adj Close,Return,Change,Volatility,MA7,MA21,Momentum,MACD,Signal,Upper_band,Lower_band
2017-02-21,3784.0,3725.0,3746.0,3769.35009765625,190129.0,3710.5751953125,0.006,12.7001953125,48.22595279696445,3730.0356794084823,3712.9452194940477,3711.25,40.91235209332899,44.00198901203476,3822.9000236268816,3602.9904153612138
2017-02-22,3805.0,3756.0,3776.0,3777.800048828125,272588.0,3718.893310546875,0.0,8.449951171875,48.82055792147361,3731.4785505022323,3724.8499813988096,3715.5,41.98509339277325,43.598609888182466,3798.8790553499243,3650.820907447695
2017-02-23,3800.0,3760.0,3776.60009765625,3786.10009765625,313434.0,3727.063720703125,0.003,8.300048828125,49.69870183870913,3742.971435546875,3731.0047433035716,3753.64990234375,43.00920977728447,43.480729866002875,3802.745399178265,3659.264087428878
2017-02-27,3782.14990234375,3721.75,3780.0,3737.199951171875,250820.0,3678.92626953125,-0.011,-48.900146484375,47.99641928377651,3751.407156808036,3733.7095075334823,3766.35009765625,39.42058033303692,42.668699959409686,3801.6175460242107,3665.801469042754
2017-02-28,3784.800048828125,3721.5,3756.89990234375,3774.550048828125,363696.0,3715.69384765625,0.005,37.35009765625,47.74422932996572,3760.0214494977677,3737.911888485863,3774.800048828125,39.13923365461733,41.96280669845122,3804.4054090389936,3671.4183679327325
2017-03-01,3781.0,3720.0,3781.0,3731.10009765625,281751.0,3672.921630859375,-0.013,-43.449951171875,46.13999304379092,3761.821463448661,3739.683326357887,3783.10009765625,35.00668122157913,40.57158160307681,3803.1662202948487,3676.200432420925
2017-03-02,3849.64990234375,3745.0,3745.0,3817.800048828125,1005693.0,3758.26953125,0.019,86.699951171875,49.443990431726,3770.557198660714,3745.5571405319943,3734.199951171875,38.286225349330834,40.11451035232761,3814.087451577313,3677.0268294866755
2017-03-03,3862.0,3782.050048828125,3815.0,3801.75,568550.0,3742.47021484375,-0.003,-16.050048828125,50.38976302859162,3775.1857561383927,3746.604759579613,3771.550048828125,39.13901271841041,39.919410825544176,3817.9454294073985,3675.2640897518277
2017-03-06,3830.0,3790.050048828125,3815.050048828125,3824.10009765625,207324.0,3764.471435546875,0.002,22.35009765625,52.79560633171889,3781.800048828125,3751.4880952380954,3728.10009765625,41.144036108717955,40.16433588217893,3829.365509730277,3673.6106807459137
2017-03-07,3824.5,3775.0,3823.89990234375,3786.89990234375,124913.0,3727.851318359375,-0.01,-37.2001953125,52.06900725678572,3781.914306640625,3753.8404715401784,3814.800048828125,39.27850852794836,39.98717041133282,3832.918383189937,3674.76255989042
2017-03-08,3812.0,3762.0,3762.0,3803.60009765625,283490.0,3744.291259765625,0.011,16.7001953125,52.14722932243301,3791.4000418526784,3756.1619001116073,3798.75,38.70150382688462,39.73003709444318,3838.172157955239,3674.1516422679756
2017-03-09,3831.550048828125,3789.550048828125,3789.550048828125,3822.85009765625,124471.0,3763.240966796875,0.009,19.25,53.306965434971616,3798.300048828125,3762.2023809523807,3821.10009765625,39.34400437360773,39.65283055027609,3844.2877485157487,3680.1170133890128
2017-03-10,3889.0,3827.0,3840.0,3852.449951171875,139870.0,3792.379150390625,0.003,29.599853515625,56.52418965903636,3815.6357421875,3768.6095261346727,3783.89990234375,41.76026514651949,40.07431746952477,3856.938310189016,3680.280742080329
2017-03-14,4009.949951171875,3900.0,3900.0,3998.949951171875,527726.0,3936.594482421875,0.025,146.5,78.39315937162608,3841.5142996651784,3780.3476213727677,3800.60009765625,54.86405617775699,43.032265211171215,3913.6982940592934,3646.996948686242
