Date,High,Low,Open,Close,Volume,Adj Close,Return,Change,Volatility,MA7,MA21,Momentum,MACD,Signal,Upper_band,Lower_band
2017-02-21,7.139999866485597,7.005000114440918,7.0250000953674325,7.054999828338622,9109540.0,6.000689506530763,0.004,0.02999973297118963,0.16947003360448037,6.974999972752163,6.924761885688419,3.9600000381469727,0.07995564068615657,0.08846928302859872,7.289638305860103,6.559885465516735
2017-02-22,7.114999771118164,6.954999923706055,7.070000171661378,6.980000019073486,6090980.0,5.936897277832031,-0.013,-0.07499980926513583,0.16333280912747872,6.96214280809675,6.9414285478137785,3.9499998092651376,0.07403426722819528,0.08558227986851803,7.280841991691006,6.602015103936551
2017-02-23,7.019999980926514,6.880000114440918,6.989999771118164,6.894999980926514,5605560.0,5.8645997047424325,-0.014,-0.08500003814697266,0.15819697284847278,6.939285687037876,6.955714271182106,4.0250000953674325,0.061770689342248275,0.08081996176326409,7.256999663261878,6.654428879102333
2017-02-27,7.0999999046325675,6.9000000953674325,6.920000076293945,7.010000228881836,8249600.0,5.962414264678955,0.013,0.11500024795532227,0.15338711047316922,6.982142857142857,6.973333336058117,4.054999828338622,0.06063234252385641,0.07678243791538256,7.2381414767504335,6.7085251953658
2017-02-28,7.2849998474121085,7.054999828338622,7.054999828338622,7.184999942779541,17538180.0,6.1112613677978525,0.018,0.17499971389770508,0.1592686400269185,7.014285700661795,6.9923809596470425,3.9800000190734863,0.07300959962922082,0.07602787025815022,7.257835646962185,6.7269262723319
2017-03-01,7.440000057220459,7.25,7.25,7.364999771118164,19949870.0,6.264362812042236,0.016,0.17999982833862305,0.1832306938482189,7.0735714094979425,7.013333320617676,3.8949999809265137,0.0962338232729234,0.08006906086110487,7.322337053829991,6.70432958740536
2017-03-02,7.440000057220459,7.119999885559082,7.389999866485597,7.1500000953674325,12235930.0,6.081493377685548,-0.032,-0.21499967575073153,0.1813331336009942,7.091428552355085,7.031666664850144,4.010000228881836,0.09618178705613101,0.08329160610011009,7.324024834515164,6.739308495185124
2017-03-03,7.480000019073486,7.130000114440918,7.1500000953674325,7.420000076293945,11739210.0,6.311143398284912,0.038,0.2699999809265128,0.20318427831276994,7.1435714449201315,7.05857142947969,4.184999942779541,0.11658338921596112,0.08994996272328029,7.384687064801829,6.73245579415755
2017-03-06,7.735000133514403,7.360000133514403,7.4749999046325675,7.679999828338622,27516270.0,6.532288074493407,0.027,0.25999975204467685,0.25290207602231746,7.243571417672293,7.097142855326335,4.364999771118164,0.15197968578103271,0.10235590733483078,7.509726958997546,6.684558751655124
2017-03-07,7.820000171661378,7.639999866485597,7.800000190734862,7.695000171661378,16779230.0,6.545047283172607,-0.013,0.015000343322755683,0.28813976403515945,7.357857159205845,7.135952381860642,4.1500000953674325,0.17917647331752207,0.11772002053136904,7.6113008534982045,6.66060391022308
2017-03-08,8.029999732971191,7.679999828338622,7.710000038146973,7.800000190734862,48126310.0,6.634355545043945,0.012,0.10500001907348455,0.3252841785552221,7.470714296613421,7.166904767354329,4.420000076293945,0.2068186705064745,0.13553975052639014,7.723757341764104,6.610052192944554
2017-03-09,7.914999961853027,7.704999923706055,7.739999771118164,7.735000133514403,10431240.0,6.579068660736084,-0.001,-0.06500005722045898,0.34518631918659726,7.549285752432687,7.199761912936256,4.679999828338622,0.22093356493030125,0.15261851340717236,7.805670174499401,6.593853651373111
2017-03-10,7.869999885559082,7.5999999046325675,7.800000190734862,7.6599998474121085,7054970.0,6.515276908874513,-0.018,-0.07500028610229492,0.35351975190129076,7.591428620474679,7.224285716102237,4.695000171661378,0.22349155266809717,0.16679312125935733,7.861751705615298,6.586819726589177
2017-03-14,8.079999923706055,7.755000114440918,7.800000190734862,8.020000457763674,28889580.0,6.8214778900146475,0.028,0.36000061035156516,0.3927656272432463,7.7157143865312845,7.2666666848318915,4.800000190734862,0.2516667592409343,0.1837678488556727,7.9903195764348025,6.5430137932289805
2017-03-15,8.390000343322754,8.095000267028809,8.100000381469728,8.300000190734862,25916230.0,7.0596351623535165,0.025,0.27999973297118785,0.4532612486384282,7.841428688594273,7.320000035422189,4.735000133514403,0.29320951506361137,0.20565618209726044,8.170752779296063,6.469247291548315
2017-03-16,8.449999809265138,8.149999618530272,8.295000076293945,8.25,13494510.0,7.017105579376222,-0.005,-0.050000190734861505,0.4913407219826643,7.922857284545898,7.3761905034383135,4.6599998474121085,0.3184272200505225,0.22821038968791285,8.309463927003524,6.442917079873103
2017-03-17,8.425000190734862,8.185000419616701,8.300000190734862,8.354999542236326,24427380.0,7.106414318084718,0.007,0.10499954223632635,0.5296127639696694,8.01714290891375,7.438095251719157,5.020000457763674,0.3429319128534152,0.25115469432101334,8.450954960195443,6.425235543242872
2017-03-20,8.345000267028809,8.199999809265138,8.345000267028809,8.225000381469728,4835960.0,6.9958434104919425,-0.014,-0.129999160766598,0.5471346300574845,8.077857221875872,7.510238125210717,5.3000001907348615,0.34785238683608455,0.2704942328240276,8.521101569041422,6.4993746813800115
2017-03-21,8.239999771118164,7.985000133514403,8.239999771118164,8.060000419616701,6590490.0,6.855502128601074,-0.022,-0.16499996185302734,0.5491541524075177,8.1242858341762,7.562619095756894,5.25,0.33458093916088494,0.2833115740913991,8.567714320168868,6.55752387134492
2017-03-22,8.119999885559082,7.9000000953674325,8.029999732971191,8.015000343322754,6861430.0,6.817225933074951,-0.002,-0.04500007629394709,0.5469522757455952,8.175000190734863,7.613333406902495,5.354999542236326,0.31678044342426404,0.2900053479579721,8.59582184807541,6.63084496572958
2017-03-23,8.895000457763672,8.039999961853027,8.039999961853027,8.784999847412111,38033830.0,7.47215461730957,0.093,0.7699995040893572,0.6046009592770584,8.284285817827497,7.697142918904622,5.225000381469728,0.36064861440214013,0.30413400124680573,8.765373149445198,6.628912688364046
2017-03-24,9.03499984741211,8.579999923706055,8.875,8.625,25431840.0,7.3360652923583975,-0.028,-0.15999984741211115,0.6332261771077368,8.330714362008232,7.771904831840878,5.060000419616701,0.3781447877177193,0.31893615854098845,8.870701803554706,6.673107860127051
2017-03-27,8.819999694824219,8.510000228881836,8.625,8.744999885559082,11999150.0,7.438133716583253,0.014,0.11999988555908203,0.664396427851873,8.401428631373815,7.8559524445306685,5.015000343322754,0.397115913947256,0.334572109622242,8.970244206247333,6.741660682814004
2017-03-28,8.920000076293945,8.680000305175781,8.845000267028809,8.729999542236326,14678400.0,7.4253740310668945,-0.013,-0.015000343322755683,0.686745408548297,8.455000059945244,7.943333376021612,5.784999847412111,0.4062571858683297,0.34890912487145953,9.02854444967468,6.858122302368545
2017-03-29,8.824999809265137,8.460000038146973,8.774999618530272,8.529999732971191,8539420.0,7.255263805389403,-0.028,-0.19999980926513494,0.690670660216624,8.498571395874023,8.015714304787773,5.625,0.3928350387896913,0.3576943076551059,9.040552150194818,6.990876459380727
2017-03-30,8.725000381469728,8.534999847412111,8.550000190734862,8.614999771118164,7029730.0,7.327560901641847,0.008,0.08500003814697266,0.696938889810311,8.57785701751709,8.083809534708658,5.744999885559082,0.3846229888362167,0.3630800438913281,9.065964675071251,7.101654394346065
2017-03-31,8.760000228881836,8.609999656677246,8.699999809265138,8.645000457763674,7222060.0,7.353076934814452,-0.006,0.03000068664550959,0.7021107800042287,8.667857033865792,8.144761948358445,5.729999542236326,0.3761990957693353,0.36570385426692953,9.098006118890341,7.191517777826549
2017-04-03,8.720000267028809,8.479999542236326,8.689999580383299,8.539999961853027,9552670.0,7.263768672943115,-0.017,-0.10500049591064631,0.6994136070938782,8.632857050214495,8.210952418191093,5.529999732971191,0.3569359024303953,0.3639502638996227,9.061602692061648,7.360302144320539
2017-04-05,8.579999923706055,8.375,8.564999580383299,8.454999923706055,11370040.0,7.1914710998535165,-0.013,-0.08500003814697266,0.6918200623778354,8.608571325029645,8.260238125210716,5.614999771118164,0.33099538150149144,0.3573592874199965,9.034960310349469,7.485515940071963
